ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0010574	regulation of vascular endothelial growth factor production	3/904	59/18903	0.540738685719837	0.686774412151724	0.528651997258227	IL6ST/HIF1A/C3	3
BP	GO:0035773	insulin secretion involved in cellular response to glucose stimulus	3/904	59/18903	0.540738685719837	0.686774412151724	0.528651997258227	GPR27/NR1H4/HIF1A	3
BP	GO:0061098	positive regulation of protein tyrosine kinase activity	3/904	59/18903	0.540738685719837	0.686774412151724	0.528651997258227	EGFR/EGF/EPHA4	3
BP	GO:0071709	membrane assembly	3/904	59/18903	0.540738685719837	0.686774412151724	0.528651997258227	PICALM/SPTBN1/UGCG	3
BP	GO:0043543	protein acylation	13/904	272/18903	0.541268933153183	0.686774412151724	0.528651997258227	GATA3/DDX3X/ACTB/ARRB1/SF3B1/MAP3K7/LIF/RAPGEF3/NAA50/ATF2/MAPT/GLUL/DLST	13
BP	GO:0014897	striated muscle hypertrophy	5/904	102/18903	0.542121896994934	0.686774412151724	0.528651997258227	PDLIM5/LMNA/IL6ST/TRIM63/TWF1	5
BP	GO:0019218	regulation of steroid metabolic process	5/904	102/18903	0.542121896994934	0.686774412151724	0.528651997258227	ERLIN1/ASAH1/NR1H4/EGR1/IGF1R	5
BP	GO:0031058	positive regulation of histone modification	5/904	102/18903	0.542121896994934	0.686774412151724	0.528651997258227	GATA3/LMNA/ARRB1/SF3B1/LIF	5
BP	GO:0002399	MHC class II protein complex assembly	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	HLA-DRA	1
BP	GO:0002503	peptide antigen assembly with MHC class II protein complex	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	HLA-DRA	1
BP	GO:0006004	fucose metabolic process	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	FUT6	1
BP	GO:0006555	methionine metabolic process	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	MTHFD2L	1
BP	GO:0006620	post-translational protein targeting to endoplasmic reticulum membrane	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	SEC61A1	1
BP	GO:0006704	glucocorticoid biosynthetic process	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	CYP17A1	1
BP	GO:0006735	NADH regeneration	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	ENO1	1
BP	GO:0006825	copper ion transport	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	STEAP4	1
BP	GO:0006878	cellular copper ion homeostasis	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	MT2A	1
BP	GO:0007028	cytoplasm organization	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	KIF5B	1
BP	GO:0009074	aromatic amino acid family catabolic process	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	TDO2	1
BP	GO:0009130	pyrimidine nucleoside monophosphate biosynthetic process	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	UPP2	1
BP	GO:0010421	hydrogen peroxide-mediated programmed cell death	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	MET	1
BP	GO:0010820	positive regulation of T cell chemotaxis	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	ADAM10	1
BP	GO:0018146	keratan sulfate biosynthetic process	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	B3GNT2	1
BP	GO:0021535	cell migration in hindbrain	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	ITGB1	1
BP	GO:0030202	heparin metabolic process	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	ANGPT1	1
BP	GO:0031053	primary miRNA processing	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	DDX3X	1
BP	GO:0031269	pseudopodium assembly	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	CDC42	1
BP	GO:0034375	high-density lipoprotein particle remodeling	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	PLTP	1
BP	GO:0034393	positive regulation of smooth muscle cell apoptotic process	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	SOD2	1
BP	GO:0034638	phosphatidylcholine catabolic process	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	ENPP2	1
BP	GO:0036376	sodium ion export across plasma membrane	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	SLC4A4	1
BP	GO:0042159	lipoprotein catabolic process	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	ABHD17C	1
BP	GO:0042249	establishment of planar polarity of embryonic epithelium	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	PAFAH1B1	1
BP	GO:0043508	negative regulation of JUN kinase activity	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	HIPK3	1
BP	GO:0043517	positive regulation of DNA damage response, signal transduction by p53 class mediator	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	PLA2R1	1
BP	GO:0044790	suppression of viral release by host	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	TRIM13	1
BP	GO:0045838	positive regulation of membrane potential	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	SLC34A1	1
BP	GO:0045869	negative regulation of single stranded viral RNA replication via double stranded DNA intermediate	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	APOBEC3B	1
BP	GO:0045986	negative regulation of smooth muscle contraction	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	CALCRL	1
BP	GO:0046184	aldehyde biosynthetic process	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	TKT	1
BP	GO:0046325	negative regulation of glucose import	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	PID1	1
BP	GO:0048266	behavioral response to pain	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	THBS1	1
BP	GO:0048385	regulation of retinoic acid receptor signaling pathway	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	CYP26B1	1
BP	GO:0051044	positive regulation of membrane protein ectodomain proteolysis	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	ADAM9	1
BP	GO:0055091	phospholipid homeostasis	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	HNF4A	1
BP	GO:0060088	auditory receptor cell stereocilium organization	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	MYO7A	1
BP	GO:0060911	cardiac cell fate commitment	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	ITGB1	1
BP	GO:0061469	regulation of type B pancreatic cell proliferation	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	SGPP2	1
BP	GO:0061621	canonical glycolysis	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	ENO1	1
BP	GO:0061718	glucose catabolic process to pyruvate	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	ENO1	1
BP	GO:0072578	neurotransmitter-gated ion channel clustering	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	GLRB	1
BP	GO:0080009	mRNA methylation	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	WTAP	1
BP	GO:0090030	regulation of steroid hormone biosynthetic process	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	IGF1R	1
BP	GO:0090336	positive regulation of brown fat cell differentiation	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	SOX13	1
BP	GO:0097154	GABAergic neuron differentiation	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	INHBA	1
BP	GO:1900044	regulation of protein K63-linked ubiquitination	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	DDX3X	1
BP	GO:1900747	negative regulation of vascular endothelial growth factor signaling pathway	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	HRG	1
BP	GO:1902033	regulation of hematopoietic stem cell proliferation	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	KITLG	1
BP	GO:1902285	semaphorin-plexin signaling pathway involved in neuron projection guidance	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	NRP1	1
BP	GO:1902931	negative regulation of alcohol biosynthetic process	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	ERLIN1	1
BP	GO:1903540	establishment of protein localization to postsynaptic membrane	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	VPS35	1
BP	GO:1905906	regulation of amyloid fibril formation	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	CLU	1
BP	GO:1990403	embryonic brain development	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	CC2D2A	1
BP	GO:2000650	negative regulation of sodium ion transmembrane transporter activity	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	NEDD4L	1
BP	GO:2001212	regulation of vasculogenesis	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	HEY1	1
BP	GO:2001256	regulation of store-operated calcium entry	1/904	16/18903	0.543601997858532	0.686774412151724	0.528651997258227	EFHB	1
BP	GO:0006473	protein acetylation	11/904	230/18903	0.543675598274292	0.686774412151724	0.528651997258227	GATA3/DDX3X/ACTB/ARRB1/SF3B1/MAP3K7/LIF/RAPGEF3/NAA50/ATF2/MAPT	11
BP	GO:1903305	regulation of regulated secretory pathway	7/904	145/18903	0.5444395861246	0.687581566862296	0.529273313286154	PTAFR/CACNB2/FBXL20/RAB5A/SYT17/ITGB2/FCGR2B	7
BP	GO:0006475	internal protein amino acid acetylation	9/904	188/18903	0.546976361048888	0.690626718496071	0.531617351538985	GATA3/ACTB/ARRB1/SF3B1/MAP3K7/LIF/NAA50/ATF2/MAPT	9
BP	GO:0006862	nucleotide transport	2/904	38/18903	0.548433877783689	0.691197600323164	0.532056793971247	ABCC4/SLC25A33	2
BP	GO:0007020	microtubule nucleation	2/904	38/18903	0.548433877783689	0.691197600323164	0.532056793971247	TPX2/SLAIN2	2
BP	GO:0007617	mating behavior	2/904	38/18903	0.548433877783689	0.691197600323164	0.532056793971247	THRB/TAC1	2
BP	GO:0014741	negative regulation of muscle hypertrophy	2/904	38/18903	0.548433877783689	0.691197600323164	0.532056793971247	LMNA/TRIM63	2
BP	GO:0045191	regulation of isotype switching	2/904	38/18903	0.548433877783689	0.691197600323164	0.532056793971247	PTPRC/TFRC	2
BP	GO:0045742	positive regulation of epidermal growth factor receptor signaling pathway	2/904	38/18903	0.548433877783689	0.691197600323164	0.532056793971247	CCDC88A/EGF	2
BP	GO:0045746	negative regulation of Notch signaling pathway	2/904	38/18903	0.548433877783689	0.691197600323164	0.532056793971247	HEY1/ARRB1	2
BP	GO:0048009	insulin-like growth factor receptor signaling pathway	2/904	38/18903	0.548433877783689	0.691197600323164	0.532056793971247	AR/IGF1R	2
BP	GO:0043271	negative regulation of ion transport	8/904	167/18903	0.549134254368604	0.691921740899731	0.532614208975831	WNK4/GOPC/ARL6IP5/NEDD4L/CAB39/PLA2R1/KCNE1/RRAD	8
BP	GO:0006910	phagocytosis, recognition	5/904	103/18903	0.550873040488656	0.69395366987806	0.534178308181733	IGKC/LBP/PTX3/TUB/COLEC11	5
BP	GO:0050768	negative regulation of neurogenesis	7/904	146/18903	0.551789345302217	0.694948797609845	0.534944318466372	CTNNA1/NRP1/SPP1/NTRK3/PTN/THY1/SEMA6D	7
BP	GO:0045599	negative regulation of fat cell differentiation	3/904	60/18903	0.552214526535262	0.695165918046221	0.535111449259694	GATA3/SORT1/SOD2	3
BP	GO:2000300	regulation of synaptic vesicle exocytosis	3/904	60/18903	0.552214526535262	0.695165918046221	0.535111449259694	CACNB2/FBXL20/RAB5A	3
BP	GO:0071478	cellular response to radiation	9/904	189/18903	0.553436915686678	0.696545317225796	0.536173256628163	BLM/GATA3/EGR1/TIMP1/KCNE1/PBK/RHOB/MYC/IFI16	9
BP	GO:0021766	hippocampus development	4/904	82/18903	0.555936238158961	0.698593419453556	0.537749805366929	IGF1R/PAFAH1B1/GLI3/NEFL	4
BP	GO:0042509	regulation of tyrosine phosphorylation of STAT protein	4/904	82/18903	0.555936238158961	0.698593419453556	0.537749805366929	IL6R/LIF/IL6ST/SOCS3	4
BP	GO:0051303	establishment of chromosome localization	4/904	82/18903	0.555936238158961	0.698593419453556	0.537749805366929	CENPF/EML4/SPAG5/FAM83D	4
BP	GO:1902117	positive regulation of organelle assembly	4/904	82/18903	0.555936238158961	0.698593419453556	0.537749805366929	RHOA/G3BP2/CCDC88A/SPAG5	4
BP	GO:0045598	regulation of fat cell differentiation	7/904	147/18903	0.559087549416942	0.698593419453556	0.537749805366929	GATA3/SORT1/FRZB/SOX13/CREB1/SOD2/LPL	7
BP	GO:0014896	muscle hypertrophy	5/904	104/18903	0.559542385334537	0.698593419453556	0.537749805366929	PDLIM5/LMNA/IL6ST/TRIM63/TWF1	5
BP	GO:0003016	respiratory system process	2/904	39/18903	0.562627276149744	0.698593419453556	0.537749805366929	YWHAZ/GLS	2
BP	GO:0008210	estrogen metabolic process	2/904	39/18903	0.562627276149744	0.698593419453556	0.537749805366929	PLEKHA1/CYP3A5	2
BP	GO:0032373	positive regulation of sterol transport	2/904	39/18903	0.562627276149744	0.698593419453556	0.537749805366929	PLTP/ABCA8	2
BP	GO:0032376	positive regulation of cholesterol transport	2/904	39/18903	0.562627276149744	0.698593419453556	0.537749805366929	PLTP/ABCA8	2
BP	GO:0035136	forelimb morphogenesis	2/904	39/18903	0.562627276149744	0.698593419453556	0.537749805366929	TFAP2A/TFAP2B	2
BP	GO:0043403	skeletal muscle tissue regeneration	2/904	39/18903	0.562627276149744	0.698593419453556	0.537749805366929	TGFBR2/CAPN3	2
BP	GO:0044273	sulfur compound catabolic process	2/904	39/18903	0.562627276149744	0.698593419453556	0.537749805366929	GNS/DPEP1	2
BP	GO:0045066	regulatory T cell differentiation	2/904	39/18903	0.562627276149744	0.698593419453556	0.537749805366929	CD46/HLA-DRA	2
BP	GO:0090181	regulation of cholesterol metabolic process	2/904	39/18903	0.562627276149744	0.698593419453556	0.537749805366929	ERLIN1/NR1H4	2
BP	GO:1905168	positive regulation of double-strand break repair via homologous recombination	2/904	39/18903	0.562627276149744	0.698593419453556	0.537749805366929	ACTR2/ACTB	2
BP	GO:0051348	negative regulation of transferase activity	13/904	276/18903	0.562745392192895	0.698593419453556	0.537749805366929	DUSP1/SFN/WNK4/UBASH3B/PRKAR1A/CDC20/DUSP3/PTPRC/ZGPAT/MAPT/TRIB1/THY1/HIPK3	13
BP	GO:0043112	receptor metabolic process	3/904	61/18903	0.563518433551515	0.698593419453556	0.537749805366929	EHD3/MTMR2/LAPTM5	3
BP	GO:0046456	icosanoid biosynthetic process	3/904	61/18903	0.563518433551515	0.698593419453556	0.537749805366929	GGT6/CD74/CASP1	3
BP	GO:0060113	inner ear receptor cell differentiation	3/904	61/18903	0.563518433551515	0.698593419453556	0.537749805366929	MYO7A/PAFAH1B1/ADGRV1	3
BP	GO:1904356	regulation of telomere maintenance via telomere lengthening	3/904	61/18903	0.563518433551515	0.698593419453556	0.537749805366929	CCT2/MAPK1/GNL3L	3
BP	GO:0021537	telencephalon development	12/904	255/18903	0.564702854660644	0.698593419453556	0.537749805366929	RHOA/EGFR/CXCL12/IGF1R/PAFAH1B1/GLI3/ADGRG1/NEFL/INHBA/NTRK2/HIF1A/COL3A1	12
BP	GO:0000097	sulfur amino acid biosynthetic process	1/904	17/18903	0.565446853787789	0.698593419453556	0.537749805366929	MTHFD2L	1
BP	GO:0003184	pulmonary valve morphogenesis	1/904	17/18903	0.565446853787789	0.698593419453556	0.537749805366929	HEY1	1
BP	GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	1/904	17/18903	0.565446853787789	0.698593419453556	0.537749805366929	TGFBR2	1
BP	GO:0006577	amino-acid betaine metabolic process	1/904	17/18903	0.565446853787789	0.698593419453556	0.537749805366929	CHDH	1
BP	GO:0006744	ubiquinone biosynthetic process	1/904	17/18903	0.565446853787789	0.698593419453556	0.537749805366929	COQ8A	1
BP	GO:0006895	Golgi to endosome transport	1/904	17/18903	0.565446853787789	0.698593419453556	0.537749805366929	SORT1	1
BP	GO:0007096	regulation of exit from mitosis	1/904	17/18903	0.565446853787789	0.698593419453556	0.537749805366929	ANLN	1
BP	GO:0007379	segment specification	1/904	17/18903	0.565446853787789	0.698593419453556	0.537749805366929	IRX2	1
BP	GO:0009151	purine deoxyribonucleotide metabolic process	1/904	17/18903	0.565446853787789	0.698593419453556	0.537749805366929	SAMHD1	1
BP	GO:0009642	response to light intensity	1/904	17/18903	0.565446853787789	0.698593419453556	0.537749805366929	RDH13	1
BP	GO:0010566	regulation of ketone biosynthetic process	1/904	17/18903	0.565446853787789	0.698593419453556	0.537749805366929	EGR1	1
BP	GO:0010819	regulation of T cell chemotaxis	1/904	17/18903	0.565446853787789	0.698593419453556	0.537749805366929	ADAM10	1
BP	GO:0016114	terpenoid biosynthetic process	1/904	17/18903	0.565446853787789	0.698593419453556	0.537749805366929	HMGCS2	1
BP	GO:0019885	antigen processing and presentation of endogenous peptide antigen via MHC class I	1/904	17/18903	0.565446853787789	0.698593419453556	0.537749805366929	TAPBP	1
BP	GO:0021513	spinal cord dorsal/ventral patterning	1/904	17/18903	0.565446853787789	0.698593419453556	0.537749805366929	GLI3	1
BP	GO:0030575	nuclear body organization	1/904	17/18903	0.565446853787789	0.698593419453556	0.537749805366929	ETS1	1
BP	GO:0031268	pseudopodium organization	1/904	17/18903	0.565446853787789	0.698593419453556	0.537749805366929	CDC42	1
BP	GO:0031573	mitotic intra-S DNA damage checkpoint signaling	1/904	17/18903	0.565446853787789	0.698593419453556	0.537749805366929	ATF2	1
BP	GO:0032048	cardiolipin metabolic process	1/904	17/18903	0.565446853787789	0.698593419453556	0.537749805366929	HADHA	1
BP	GO:0032274	gonadotropin secretion	1/904	17/18903	0.565446853787789	0.698593419453556	0.537749805366929	INHBA	1
BP	GO:0032328	alanine transport	1/904	17/18903	0.565446853787789	0.698593419453556	0.537749805366929	SFXN1	1
BP	GO:0033194	response to hydroperoxide	1/904	17/18903	0.565446853787789	0.698593419453556	0.537749805366929	MGST1	1
BP	GO:0033623	regulation of integrin activation	1/904	17/18903	0.565446853787789	0.698593419453556	0.537749805366929	FERMT1	1
BP	GO:0034134	toll-like receptor 2 signaling pathway	1/904	17/18903	0.565446853787789	0.698593419453556	0.537749805366929	PIK3AP1	1
BP	GO:0035720	intraciliary anterograde transport	1/904	17/18903	0.565446853787789	0.698593419453556	0.537749805366929	IFT57	1
BP	GO:0036005	response to macrophage colony-stimulating factor	1/904	17/18903	0.565446853787789	0.698593419453556	0.537749805366929	SPP1	1
BP	GO:0036065	fucosylation	1/904	17/18903	0.565446853787789	0.698593419453556	0.537749805366929	FUT6	1
BP	GO:0036124	histone H3-K9 trimethylation	1/904	17/18903	0.565446853787789	0.698593419453556	0.537749805366929	LMNA	1
BP	GO:0036342	post-anal tail morphogenesis	1/904	17/18903	0.565446853787789	0.698593419453556	0.537749805366929	TMED2	1
BP	GO:0042481	regulation of odontogenesis	1/904	17/18903	0.565446853787789	0.698593419453556	0.537749805366929	TNFRSF11B	1
